Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
10,1720061982269,04/07/2024 02:59:42,1720072782269,3,04/07/2024 08:59:42,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,14968.48000000001,14963.720000000001,14968.48000000001,14968.48000000001,14963.720000000001,14968.48000000001,1,14968.48000000001,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_st_A2.mp3,st,,44
11,1720061987075,04/07/2024 02:59:47,1720072787075,3,04/07/2024 08:59:47,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,19745.98000000001,19729.320000000007,19745.98000000001,19745.98000000001,19729.320000000007,19745.98000000001,1,19745.98000000001,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,UDMA21_st_A2.mp3,st,,44
12,1720061987078,04/07/2024 02:59:47,1720072787078,3,04/07/2024 08:59:47,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,5,11514.24000000002,19729.320000000007,19745.98000000001,11514.24000000002,19729.320000000007,19745.98000000001,1,11514.24000000002,8231.73999999999,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,UDMA21_st_A2.mp3,st,,45
13,1720061987080,04/07/2024 02:59:47,1720072787080,3,04/07/2024 08:59:47,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Norddeutsch,18112.940000000002,19729.320000000007,19745.98000000001,18112.940000000002,19729.320000000007,19745.98000000001,1,18112.940000000002,1633.0400000000081,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,UDMA21_st_A2.mp3,st,,45
14,1720062004732,04/07/2024 03:00:04,1720072804732,3,04/07/2024 09:00:04,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,17696.25999999998,17679.600000000006,17696.25999999998,17696.25999999998,17679.600000000006,17696.25999999998,1,17696.25999999998,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
15,1720062004741,04/07/2024 03:00:04,1720072804741,3,04/07/2024 09:00:04,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,nein,8331.399999999994,17679.600000000006,17696.25999999998,8331.399999999994,17679.600000000006,17696.25999999998,1,8331.399999999994,9364.859999999986,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
16,1720062004743,04/07/2024 03:00:04,1720072804743,3,04/07/2024 09:00:04,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,nein,13963.619999999995,17679.600000000006,17696.25999999998,13963.619999999995,17679.600000000006,17696.25999999998,1,13963.619999999995,3732.639999999985,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
17,1720062010044,04/07/2024 03:00:10,1720072810044,3,04/07/2024 09:00:10,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,1,Instructions3,Screen 1,d2amsh,1,continue,,5332.200000000012,5315.520000000019,5332.200000000012,5332.200000000012,5315.520000000019,5332.200000000012,1,5332.200000000012,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
18,1720062010048,04/07/2024 03:00:10,1720072810048,3,04/07/2024 09:00:10,86579,59,task-brwb,,38741539,280560572511342,11369383,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1366x768,1366x643,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1720066165439,04/07/2024 04:09:25,1720073365439,2,04/07/2024 08:09:25,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1720066180197,04/07/2024 04:09:40,1720073380197,2,04/07/2024 08:09:40,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,14759.6,14752.000000000002,14759.6,14759.6,14752.000000000002,14759.6,1,14759.6,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1720066180198,04/07/2024 04:09:40,1720073380198,2,04/07/2024 08:09:40,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,13711.6,14752.000000000002,14760.80000000298,13711.6,14752.000000000002,14760.80000000298,1,13711.6,1049.2000000029802,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1720066182669,04/07/2024 04:09:42,1720073382669,2,04/07/2024 08:09:42,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2480.300000002979,2467.5,2480.300000002979,2480.300000002979,2467.5,2480.300000002979,1,2480.300000002979,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,43
5,1720066191811,04/07/2024 04:09:51,1720073391811,2,04/07/2024 08:09:51,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,11622.70000000894,11617.5,11622.70000000894,11622.70000000894,11617.5,11622.70000000894,1,11622.70000000894,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,43
6,1720066217498,04/07/2024 04:10:17,1720073417498,2,04/07/2024 08:10:17,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,37310.20000000894,37306.7,37310.20000000894,37310.20000000894,37306.7,37310.20000000894,1,37310.20000000894,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,43
7,1720066217500,04/07/2024 04:10:17,1720073417500,2,04/07/2024 08:10:17,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,7,15659,37306.7,37311.40000001192,15659,37306.7,37311.40000001192,1,15659,21652.40000001192,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,44
8,1720066217500,04/07/2024 04:10:17,1720073417500,2,04/07/2024 08:10:17,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,36266.4,37306.7,37311.80000000298,36266.4,37306.7,37311.80000000298,1,36266.4,1045.4000000029773,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_non-st_A2.mp3,non-st,,44
9,1720066219072,04/07/2024 04:10:19,1720073419072,2,04/07/2024 08:10:19,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,1577.300000005962,1573.9000000000015,1577.300000005962,1577.300000005962,1573.9000000000015,1577.300000005962,1,1577.300000005962,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_st_A6.mp3,st,,44
10,1720066236599,04/07/2024 04:10:36,1720073436599,2,04/07/2024 08:10:36,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,19104.10000000298,19100.200000000004,19104.10000000298,19104.10000000298,19100.200000000004,19104.10000000298,1,19104.10000000298,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_st_A6.mp3,st,,44
11,1720066239737,04/07/2024 04:10:39,1720073439737,2,04/07/2024 08:10:39,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,22242.500000008942,22234.700000000004,22242.500000008942,22242.500000008942,22234.700000000004,22242.500000008942,1,22242.500000008942,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,UDMA21_st_A6.mp3,st,,44
12,1720066239738,04/07/2024 04:10:39,1720073439738,2,04/07/2024 08:10:39,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,7962.9000000000015,22234.700000000004,22242.800000005962,7962.9000000000015,22234.700000000004,22242.800000005962,1,7962.9000000000015,14279.90000000596,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,UDMA21_st_A6.mp3,st,,45
13,1720066239738,04/07/2024 04:10:39,1720073439738,2,04/07/2024 08:10:39,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Norddeutsch,21221.000000000007,22234.700000000004,22243.000000008942,21221.000000000007,22234.700000000004,22243.000000008942,1,21221.000000000007,1022.0000000089349,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,UDMA21_st_A6.mp3,st,,45
14,1720066269141,04/07/2024 04:11:09,1720073469141,2,04/07/2024 08:11:09,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,29410.5,29397.199999999997,29410.5,29410.5,29397.199999999997,29410.5,1,29410.5,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
15,1720066269142,04/07/2024 04:11:09,1720073469142,2,04/07/2024 08:11:09,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,nein,6508.899999999994,29397.199999999997,29410.5,6508.899999999994,29397.199999999997,29410.5,1,6508.899999999994,22901.600000000006,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
16,1720066269142,04/07/2024 04:11:09,1720073469142,2,04/07/2024 08:11:09,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,nein,9656.800000000003,29397.199999999997,29410.5,9656.800000000003,29397.199999999997,29410.5,1,9656.800000000003,19753.699999999997,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
17,1720066279935,04/07/2024 04:11:19,1720073479935,2,04/07/2024 08:11:19,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,1,Instructions3,Screen 1,d2amsh,1,continue,,10807.5,10803.800000000003,10807.5,10807.5,10803.800000000003,10807.5,1,10807.5,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
18,1720066279939,04/07/2024 04:11:19,1720073479939,2,04/07/2024 08:11:19,86579,59,task-brwb,,38742012,280560572533882,11369509,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_11,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
