Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
1,1719927700620,02/07/2024 13:41:40,1719934900620,2,02/07/2024 17:41:40,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719927705772,02/07/2024 13:41:45,1719934905772,2,02/07/2024 17:41:45,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,5164.58,5149.999999999998,5164.58,5164.58,5149.999999999998,5164.58,1,5164.58,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,37
3,1719927705772,02/07/2024 13:41:45,1719934905772,2,02/07/2024 17:41:45,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),4483.339999999998,5149.999999999998,5165.58,4483.339999999998,5149.999999999998,5165.58,1,4483.339999999998,682.2400000000016,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,37
4,1719927709610,02/07/2024 13:41:49,1719934909610,2,02/07/2024 17:41:49,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,3853.5800000000017,3850,3853.5800000000017,3853.5800000000017,3850,3853.5800000000017,1,3853.5800000000017,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A2.mp3,non-st,,37
5,1719927718060,02/07/2024 13:41:58,1719934918060,2,02/07/2024 17:41:58,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,12303.580000000002,12300,12303.580000000002,12303.580000000002,12300,12303.580000000002,1,12303.580000000002,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,HUWA01_non-st_A2.mp3,non-st,,37
6,1719927728579,02/07/2024 13:42:08,1719934928579,2,02/07/2024 17:42:08,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,22822.58,22816.660000000003,22822.58,22822.58,22816.660000000003,22822.58,1,22822.58,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,HUWA01_non-st_A2.mp3,non-st,,37
7,1719927728580,02/07/2024 13:42:08,1719934928580,2,02/07/2024 17:42:08,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,4,8933.34,22816.660000000003,22822.58,8933.34,22816.660000000003,22822.58,1,8933.34,13889.240000000002,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,HUWA01_non-st_A2.mp3,non-st,,38
8,1719927728580,02/07/2024 13:42:08,1719934928580,2,02/07/2024 17:42:08,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Schwäbisch,12383.34,22816.660000000003,22822.58,12383.34,22816.660000000003,22822.58,1,12383.34,10439.240000000002,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,HUWA01_non-st_A2.mp3,non-st,,38
9,1719927730675,02/07/2024 13:42:10,1719934930675,2,02/07/2024 17:42:10,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2101.9199999999983,2100,2101.9199999999983,2101.9199999999983,2100,2101.9199999999983,1,2101.9199999999983,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A6.mp3,st,,38
10,1719927744267,02/07/2024 13:42:24,1719934944267,2,02/07/2024 17:42:24,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,15692.919999999998,15683.339999999997,15692.919999999998,15692.919999999998,15683.339999999997,15692.919999999998,1,15692.919999999998,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_st_A6.mp3,st,,38
11,1719927744267,02/07/2024 13:42:24,1719934944267,2,02/07/2024 17:42:24,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,2,6783.3399999999965,15683.339999999997,15693.919999999998,6783.3399999999965,15683.339999999997,15693.919999999998,1,6783.3399999999965,8910.580000000002,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_st_A6.mp3,st,,39
12,1719927744267,02/07/2024 13:42:24,1719934944267,2,02/07/2024 17:42:24,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Norddeutsch,14866.68,15683.339999999997,15693.919999999998,14866.68,15683.339999999997,15693.919999999998,1,14866.68,827.239999999998,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_st_A6.mp3,st,,39
13,1719927745101,02/07/2024 13:42:25,1719934945101,2,02/07/2024 17:42:25,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,16527.92,16516.68,16527.92,16527.92,16516.68,16527.92,1,16527.92,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A6.mp3,st,,39
14,1719927755612,02/07/2024 13:42:35,1719934955612,2,02/07/2024 17:42:35,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,continue,10522.239999999998,10516.659999999996,10522.239999999998,10522.239999999998,10516.659999999996,10522.239999999998,1,10522.239999999998,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,40
15,1719927755613,02/07/2024 13:42:35,1719934955613,2,02/07/2024 17:42:35,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,6583.32,10516.659999999996,10523.239999999998,6583.32,10516.659999999996,10523.239999999998,1,6583.32,3939.9199999999983,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,40
16,1719927755613,02/07/2024 13:42:35,1719934955613,2,02/07/2024 17:42:35,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,7299.999999999993,10516.659999999996,10523.239999999998,7299.999999999993,10516.659999999996,10523.239999999998,1,7299.999999999993,3223.2400000000052,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,40
17,1719927758683,02/07/2024 13:42:38,1719934958683,2,02/07/2024 17:42:38,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Instructions3,Screen 1,d2amsh,1,continue,,3076.5800000000017,3066.6399999999994,3076.5800000000017,3076.5800000000017,3066.6399999999994,3076.5800000000017,1,3076.5800000000017,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,41
18,1719927758683,02/07/2024 13:42:38,1719934958683,2,02/07/2024 17:42:38,86579,59,task-r61o,,38684080,280560572371991,11356443,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_33,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719928232354,02/07/2024 13:50:32,1719935432354,2,02/07/2024 17:50:32,86579,59,task-r61o,,38685361,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719928246828,02/07/2024 13:50:46,1719935446828,2,02/07/2024 17:50:46,86579,59,task-r61o,,38685361,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,continue,,14478.1,14472.800000000001,14478.1,14478.1,14472.800000000001,14478.1,1,14478.1,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,36
3,1719928246829,02/07/2024 13:50:46,1719935446829,2,02/07/2024 17:50:46,86579,59,task-r61o,,38685361,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),13327.4,14472.800000000001,14478.800000000001,13327.4,14472.800000000001,14478.800000000001,1,13327.4,1151.4000000000015,0,,Dropdown,Dropdown,6,object-32,,Political level,,,,36
4,1719928253658,02/07/2024 13:50:53,1719935453658,2,02/07/2024 17:50:53,86579,59,task-r61o,,38685361,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,6835.899999997764,6830.399999999998,6835.899999997764,6835.899999997764,6830.399999999998,6835.899999997764,1,6835.899999997764,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,36
5,1719928263511,02/07/2024 13:51:03,1719935463511,2,02/07/2024 17:51:03,86579,59,task-r61o,,38685361,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,16689.399999997764,16684.999999999996,16689.399999997764,16689.399999997764,16684.999999999996,16689.399999997764,1,16689.399999997764,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,36
6,1719928273833,02/07/2024 13:51:13,1719935473833,2,02/07/2024 17:51:13,86579,59,task-r61o,,38685361,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,27010.69999999851,27006.3,27010.69999999851,27010.69999999851,27006.3,27010.69999999851,1,27010.69999999851,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,36
7,1719928283687,02/07/2024 13:51:23,1719935483687,2,02/07/2024 17:51:23,86579,59,task-r61o,,38685361,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,36865.19999999851,36860.899999999994,36865.19999999851,36865.19999999851,36860.899999999994,36865.19999999851,1,36865.19999999851,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,36
8,1719928291141,02/07/2024 13:51:31,1719935491141,2,02/07/2024 17:51:31,86579,59,task-r61o,,38685361,280560572515517,11356470,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1707x960,1659x838,End study,,0,Origin & authenticity male vs. female,24,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_4,Origin_authenticity_M_vs._F,Origin_authenticity_M_vs._F,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,44318.19999999851,44315.5,44318.19999999851,44318.19999999851,44315.5,44318.19999999851,1,44318.19999999851,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,36
